"Subject","Day","LGRD"
9,48,0.716666666666667
9,49,0.633333333333333
9,50,0.716666666666667
9,51,0.508333333333333
9,52,0.716666666666667
9,53,0.675
9,54,0.716666666666667
9,55,0.8
9,56,0.675
9,57,0.716666666666667
9,58,0.633333333333333
9,59,0.758333333333333
9,60,0.758333333333333
9,61,0.716666666666667
9,62,0.758333333333333
9,63,0.591666666666667
9,64,0.591666666666667
9,65,0.425
9,66,0.758333333333333
9,67,0.466666666666667
9,68,0.591666666666667
9,69,0.716666666666667
9,70,0.55
10,1,0.216666666666667
10,2,0.216666666666667
10,3,0.216666666666667
10,4,0.175
10,5,0.425
10,6,0.55
10,7,0.383333333333333
10,8,0.633333333333333
10,9,0.425
10,10,0.508333333333333
10,11,0.383333333333333
10,12,0.466666666666667
10,13,0.216666666666667
10,14,0.466666666666667
10,15,0.508333333333333
10,16,0.508333333333333
10,17,0.383333333333333
10,18,0.633333333333333
10,19,0.591666666666667
10,20,0.425
10,21,0.383333333333333
10,22,0.466666666666667
10,23,0.425
10,24,0.508333333333333
10,25,0.675
10,26,0.508333333333333
10,27,0.55
10,28,0.675
10,29,0.466666666666667
10,30,0.675
10,31,0.425
10,32,0.425
10,33,0.675
10,34,0.633333333333333
10,35,0.591666666666667
10,36,0.508333333333333
10,37,0.383333333333333
10,38,0.466666666666667
10,39,0.466666666666667
10,40,0.425
10,41,0.466666666666667
10,42,0.675
10,43,0.591666666666667
10,44,0.591666666666667
10,45,0.466666666666667
10,46,0.633333333333333
10,47,0.508333333333333
10,48,0.675
10,49,0.591666666666667
10,50,0.675
10,51,0.55
10,52,0.591666666666667
10,53,0.591666666666667
10,54,0.633333333333333
10,55,0.55
10,56,0.466666666666667
10,57,0.758333333333333
10,58,0.675
10,59,0.675
10,60,0.716666666666667
10,61,0.508333333333333
10,62,0.633333333333333
10,63,0.8
10,64,0.508333333333333
10,65,0.383333333333333
10,66,0.633333333333333
10,67,0.675
10,68,0.55
10,69,0.508333333333333
10,70,0.758333333333333
11,1,0.05
11,2,-0.0333333333333334
11,3,0.0916666666666667
11,4,-0.075
11,5,-0.075
11,6,-0.0333333333333334
11,7,-0.075
11,8,0.05
11,9,-0.075
11,10,0.05
11,11,-0.0333333333333334
11,12,-0.0333333333333334
11,13,0.00833333333333333
11,14,-0.116666666666667
11,15,-0.158333333333333
11,16,0.216666666666667
11,17,0.175
11,18,0.216666666666667
11,19,0.341666666666667
11,20,0.0916666666666667
11,21,0.133333333333333
11,22,0.0916666666666667
11,23,-0.0333333333333334
11,24,0.133333333333333
11,25,0.3
11,26,0.0916666666666667
11,27,-0.2
11,28,0.3
11,29,0.216666666666667
11,30,0.00833333333333333
11,31,0.0916666666666667
11,32,0.0916666666666667
11,33,0.05
11,34,0.258333333333333
11,35,0.00833333333333333
11,36,0.383333333333333
11,37,0.466666666666667
11,38,0.341666666666667
11,39,0.508333333333333
11,40,0.425
11,41,0.133333333333333
11,42,0.216666666666667
11,43,0.175
11,44,0.0916666666666667
11,45,0.133333333333333
11,46,0.341666666666667
11,47,0.0916666666666667
11,48,0.175
11,49,0.133333333333333
11,50,0.0916666666666667
11,51,0.216666666666667
11,52,0.425
11,53,0.175
11,54,0.216666666666667
11,55,0.258333333333333
11,56,0.341666666666667
11,57,0.466666666666667
11,58,0.258333333333333
11,59,0.383333333333333
11,60,0.425
11,61,0.175
11,62,0.383333333333333
11,63,0.133333333333333
11,64,0.133333333333333
11,65,0.258333333333333
11,66,0.55
11,67,0.425
11,68,0.466666666666667
11,69,0.341666666666667
11,70,0.3
12,1,-0.0333333333333334
12,2,0.175
12,3,0.133333333333333
12,4,0.258333333333333
12,5,0.425
12,6,0.341666666666667
12,7,0.341666666666667
12,8,0.55
12,9,0.341666666666667
12,10,0.341666666666667
12,11,0.05
12,12,0.675
12,13,0.3
12,14,0.341666666666667
12,15,0.383333333333333
12,16,0.216666666666667
12,17,0.383333333333333
12,18,0.258333333333333
12,19,0.258333333333333
12,20,0.383333333333333
12,21,0.3
12,22,0.55
12,23,0.508333333333333
12,24,0.508333333333333
12,25,0.3
12,26,0.341666666666667
12,27,0.425
12,28,0.55
12,29,0.341666666666667
12,30,0.675
12,31,0.466666666666667
12,32,0.55
12,33,0.425
12,34,0.508333333333333
12,35,0.466666666666667
12,36,0.675
12,37,0.341666666666667
12,38,0.466666666666667
12,39,0.341666666666667
12,40,0.633333333333333
12,41,0.675
12,42,0.216666666666667
12,43,0.383333333333333
12,44,0.758333333333333
12,45,0.466666666666667
12,46,0.466666666666667
12,47,0.341666666666667
12,48,0.55
12,49,0.466666666666667
12,50,0.508333333333333
12,51,0.758333333333333
12,52,0.716666666666667
12,53,0.466666666666667
12,54,0.633333333333333
12,55,0.466666666666667
12,56,0.508333333333333
12,57,0.341666666666667
12,58,0.675
12,59,0.591666666666667
12,60,0.633333333333333
12,61,0.508333333333333
12,62,0.633333333333333
12,63,0.341666666666667
12,64,0.633333333333333
12,65,0.55
12,66,0.508333333333333
12,67,0.55
12,68,0.466666666666667
12,69,0.633333333333333
12,70,0.425
13,1,0.00833333333333333
13,2,0.216666666666667
13,3,0.258333333333333
13,4,0.383333333333333
13,5,0.341666666666667
13,6,0.175
13,7,0.258333333333333
13,8,-0.0333333333333334
13,9,0.341666666666667
13,10,0.341666666666667
13,11,-0.075
13,12,0.258333333333333
13,13,0.425
13,14,0.00833333333333333
13,15,0.05
13,16,0.175
13,17,0.341666666666667
13,18,0.425
13,19,0.341666666666667
13,20,0.466666666666667
13,21,0.425
13,22,0.133333333333333
13,23,-0.0333333333333334
13,24,0.258333333333333
13,25,0.3
13,26,-0.116666666666667
13,27,0.216666666666667
13,28,0.216666666666667
13,29,0.341666666666667
13,30,0.383333333333333
13,31,0.341666666666667
13,32,0.175
13,33,0.3
13,34,0.0916666666666667
13,35,0.175
13,36,0.0916666666666667
13,37,0.05
13,38,-0.116666666666667
13,39,0.341666666666667
13,40,0.3
13,41,0.133333333333333
13,42,0.175
13,43,0.216666666666667
13,44,0.0916666666666667
13,45,0.3
13,46,0.216666666666667
13,47,-0.0333333333333334
13,48,0.216666666666667
13,49,0.175
13,50,0.175
13,51,0.425
13,52,0.0916666666666667
13,53,0.466666666666667
13,54,0.175
13,55,0.216666666666667
13,56,0.216666666666667
13,57,0.3
13,58,0.133333333333333
13,59,0.00833333333333333
13,60,0.175
13,61,0.216666666666667
13,62,0.00833333333333333
13,63,0.0916666666666667
13,64,0.0916666666666667
13,65,0.258333333333333
13,66,0.591666666666667
13,67,0.258333333333333
13,68,0.0916666666666667
13,69,0.00833333333333333
13,70,0.175
14,1,-0.0333333333333334
14,2,0.00833333333333333
14,3,0.00833333333333333
14,4,0.00833333333333333
14,5,0.175
14,6,0.216666666666667
14,7,-0.0333333333333334
14,8,-0.075
14,9,0.133333333333333
14,10,0.425
14,11,0.258333333333333
14,12,0.466666666666667
14,13,0.216666666666667
14,14,0.466666666666667
14,15,0.216666666666667
14,16,0.341666666666667
14,17,0.3
14,18,0.3
14,19,0.3
14,20,0.591666666666667
14,21,0.3
14,22,0.216666666666667
14,23,0.466666666666667
14,24,0.0916666666666667
14,25,0.341666666666667
14,26,0.466666666666667
14,27,0.466666666666667
14,28,0.383333333333333
14,29,0.55
14,30,0.133333333333333
14,31,0.466666666666667
14,32,0.508333333333333
14,33,0.591666666666667
14,34,0.341666666666667
14,35,0.508333333333333
14,36,0.133333333333333
14,37,0.508333333333333
14,38,0.508333333333333
14,39,0.341666666666667
14,40,0.425
14,41,0.425
14,42,0.0916666666666667
14,43,0.383333333333333
14,44,0.633333333333333
14,45,0.341666666666667
14,46,0.466666666666667
14,47,0.633333333333333
14,48,0.466666666666667
14,49,0.466666666666667
14,50,0.591666666666667
14,51,0.675
14,52,0.675
14,53,0.133333333333333
14,54,0.508333333333333
14,55,0.633333333333333
14,56,0.3
14,57,0.508333333333333
14,58,0.508333333333333
14,59,0.175
14,60,0.425
14,61,0.425
14,62,0.591666666666667
14,63,0.633333333333333
14,64,0.508333333333333
14,65,0.508333333333333
14,66,0.508333333333333
14,67,0.55
14,68,0.466666666666667
14,69,0.633333333333333
14,70,0.258333333333333
15,1,-0.0333333333333334
15,2,0.175
15,3,0.216666666666667
15,4,0.175
15,5,0.133333333333333
15,6,0.216666666666667
15,7,0.3
15,8,0.05
15,9,-0.0333333333333334
15,10,0.05
15,11,0.175
15,12,0.383333333333333
15,13,0.00833333333333333
15,14,-0.0333333333333334
15,15,0.425
15,16,0.3
15,17,0.05
15,18,0.0916666666666667
15,19,0.216666666666667
15,20,0.258333333333333
15,21,0.55
15,22,0.508333333333333
15,23,0.216666666666667
15,24,0.508333333333333
15,25,0.55
15,26,0.05
15,27,0.258333333333333
15,28,0.383333333333333
15,29,0.133333333333333
15,30,0.3
15,31,0.133333333333333
15,32,0.383333333333333
15,33,0.258333333333333
15,34,0.0916666666666667
15,35,0.0916666666666667
15,36,0.383333333333333
15,37,0.133333333333333
15,38,0.341666666666667
15,39,0.341666666666667
15,40,0.466666666666667
15,41,-0.116666666666667
15,42,0.216666666666667
15,43,0.341666666666667
15,44,0.3
15,45,0.425
15,46,0.175
15,47,0.425
15,48,0.383333333333333
15,49,0.258333333333333
15,50,0.175
15,51,0.55
15,52,0.425
15,53,0.341666666666667
15,54,0.55
15,55,0.55
15,56,0.508333333333333
15,57,0.508333333333333
15,58,0.341666666666667
15,59,0.0916666666666667
15,60,0.383333333333333
15,61,0.258333333333333
15,62,0.216666666666667
15,63,0.341666666666667
15,64,0.425
15,65,0.0916666666666667
15,66,0.258333333333333
15,67,0.466666666666667
15,68,0.466666666666667
15,69,0.425
15,70,0.508333333333333
16,1,0.0916666666666667
16,2,0.258333333333333
16,3,0.05
16,4,0.341666666666667
16,5,0.258333333333333
16,6,0.3
16,7,0.383333333333333
16,8,0.508333333333333
16,9,0.466666666666667
16,10,0.258333333333333
16,11,0.425
16,12,0.425
16,13,0.633333333333333
16,14,0.3
16,15,0.341666666666667
16,16,0.466666666666667
16,17,0.633333333333333
16,18,0.508333333333333
16,19,0.55
16,20,0.591666666666667
16,21,0.258333333333333
16,22,0.591666666666667
16,23,0.508333333333333
16,24,0.341666666666667
16,25,0.55
16,26,0.425
16,27,0.55
16,28,0.383333333333333
16,29,0.175
16,30,0.591666666666667
16,31,0.341666666666667
16,32,0.425
16,33,0.55
16,34,0.55
16,35,0.55
16,36,0.508333333333333
16,37,0.3
16,38,0.55
16,39,0.55
16,40,0.55
16,41,0.8
16,42,0.633333333333333
16,43,0.633333333333333
16,44,0.591666666666667
16,45,0.716666666666667
16,46,0.758333333333333
16,47,0.591666666666667
16,48,0.466666666666667
16,49,0.508333333333333
16,50,0.341666666666667
16,51,0.675
16,52,0.591666666666667
16,53,0.633333333333333
16,54,0.508333333333333
16,55,0.466666666666667
16,56,0.591666666666667
16,57,0.633333333333333
16,58,0.633333333333333
16,59,0.591666666666667
16,60,0.55
16,61,0.633333333333333
16,62,0.675
16,63,0.425
16,64,0.466666666666667
16,65,0.716666666666667
16,66,0.383333333333333
16,67,0.716666666666667
16,68,0.591666666666667
16,69,0.55
16,70,0.633333333333333
17,1,0.258333333333333
17,2,0.3
17,3,0.3
17,4,0.3
17,5,0.341666666666667
17,6,0.425
17,7,0.633333333333333
17,8,0.466666666666667
17,9,0.425
17,10,0.716666666666667
17,11,0.425
17,12,0.508333333333333
17,13,0.55
17,14,0.466666666666667
17,15,0.55
17,16,0.425
17,17,0.8
17,18,0.55
17,19,0.675
17,20,0.675
17,21,0.633333333333333
17,22,0.55
17,23,0.633333333333333
17,24,0.633333333333333
17,25,0.716666666666667
17,26,0.55
17,27,0.758333333333333
17,28,0.675
17,29,0.508333333333333
17,30,0.8
17,31,0.716666666666667
17,32,0.758333333333333
17,33,0.55
17,34,0.425
17,35,0.716666666666667
17,36,0.633333333333333
17,37,0.758333333333333
17,38,0.633333333333333
17,39,0.508333333333333
17,40,0.633333333333333
17,41,0.633333333333333
17,42,0.633333333333333
17,43,0.508333333333333
17,44,0.466666666666667
17,45,0.675
17,46,0.508333333333333
17,47,0.758333333333333
17,48,0.55
17,49,0.675
17,50,0.466666666666667
17,51,0.591666666666667
17,52,0.8
17,53,0.508333333333333
17,54,0.758333333333333
17,55,0.716666666666667
17,56,0.591666666666667
17,57,0.675
17,58,0.675
17,59,0.633333333333333
17,60,0.633333333333333
17,61,0.716666666666667
17,62,0.675
17,63,0.758333333333333
17,64,0.55
17,65,0.633333333333333
17,66,0.675
17,67,0.55
17,68,0.8
17,69,0.633333333333333
17,70,0.508333333333333
18,1,0.0916666666666667
18,2,0.133333333333333
18,3,0.00833333333333333
18,4,0.05
18,5,0.00833333333333333
18,6,0.216666666666667
18,7,0.425
18,8,0.133333333333333
18,9,0.383333333333333
18,10,0.508333333333333
18,11,0.716666666666667
18,12,0.133333333333333
18,13,0.425
18,14,0.175
18,15,0.466666666666667
18,16,0.591666666666667
18,17,0.55
18,18,0.425
18,19,0.341666666666667
18,20,0.425
18,21,0.466666666666667
18,22,0.0916666666666667
18,23,0.341666666666667
18,24,0.383333333333333
18,25,0.55
18,26,0.466666666666667
18,27,0.675
18,28,0.466666666666667
18,29,0.175
18,30,0.383333333333333
18,31,0.8
18,32,0.258333333333333
18,33,0.508333333333333
18,34,0.55
18,35,0.425
18,36,0.55
18,37,0.466666666666667
18,38,0.508333333333333
18,39,0.466666666666667
18,40,0.55
18,41,0.425
18,42,0.508333333333333
18,43,0.591666666666667
18,44,0.3
18,45,0.633333333333333
18,46,0.508333333333333
18,47,0.591666666666667
18,48,0.716666666666667
18,49,0.633333333333333
18,50,0.466666666666667
18,51,0.3
18,52,0.508333333333333
18,53,0.55
18,54,0.508333333333333
18,55,0.425
18,56,0.466666666666667
18,57,0.466666666666667
18,58,0.425
18,59,0.341666666666667
18,60,0.591666666666667
18,61,0.591666666666667
18,62,0.425
18,63,0.258333333333333
18,64,0.508333333333333
18,65,0.633333333333333
18,66,0.258333333333333
18,67,0.466666666666667
18,68,0.716666666666667
18,69,0.383333333333333
18,70,0.3
19,1,-0.0333333333333334
19,2,0.216666666666667
19,3,0.3
19,4,0.175
19,5,0.0916666666666667
19,6,0.05
19,7,0.175
19,8,0.508333333333333
19,9,0.508333333333333
19,10,0.341666666666667
19,11,0.3
19,12,0.55
19,13,0.55
19,14,0.466666666666667
19,15,0.466666666666667
19,16,0.508333333333333
19,17,0.591666666666667
19,18,0.508333333333333
19,19,0.341666666666667
19,20,0.216666666666667
19,21,0.508333333333333
19,22,0.675
19,23,0.425
19,24,0.55
19,25,0.55
19,26,0.591666666666667
19,27,0.133333333333333
19,28,0.508333333333333
19,29,0.383333333333333
19,30,0.675
19,31,0.383333333333333
19,32,0.55
19,33,0.383333333333333
19,34,0.466666666666667
19,35,0.466666666666667
19,36,0.175
